Country,Year,Month,Average Surface Temperature
Malawi,2027,11,22.263276721741022
Malawi,2027,12,21.01567272196644
Malawi,2028,1,20.543527009032005
Malawi,2028,2,21.254455122879335
Malawi,2028,3,22.17052679931021
Malawi,2028,4,23.17196111569956
Malawi,2028,5,24.11108334756227
Malawi,2028,6,24.834825958646434
Malawi,2028,7,25.20722959062641
Malawi,2028,8,25.131944053101506
Malawi,2028,9,24.57472931350003
Malawi,2028,10,23.585956486954274
Malawi,2028,11,22.323108826179123
Malawi,2028,12,21.073282711405227
Malawi,2029,1,20.585457740246966
Malawi,2029,2,21.303353350697762
Malawi,2029,3,22.22457565195964
Malawi,2029,4,23.229727649581946
Malawi,2029,5,24.171449010279503
Malawi,2029,6,24.896917051978562
Malawi,2029,7,25.270347733571725
Malawi,2029,8,25.19549664490569
Malawi,2029,9,24.63815999665985
Malawi,2029,10,23.64867561023948
Malawi,2029,11,22.38442390766886
Malawi,2029,12,21.132328901462643
Malawi,2030,1,20.62834107380786
Malawi,2030,2,21.353380554785872
Malawi,2030,3,22.279896222568823
Malawi,2030,4,23.288877528296325
Malawi,2030,5,24.23328104734992
Malawi,2030,6,24.960531469224406
Malawi,2030,7,25.33502258750832
Malawi,2030,8,25.26061828974798
Malawi,2030,9,24.70315354729337
Malawi,2030,10,23.7129354052895
Malawi,2030,11,22.447243972456818
Malawi,2030,12,21.192833411100764
Malawi,2031,1,20.67219498291979
Malawi,2031,2,21.404555358935795
Malawi,2031,3,22.336507731823986
Malawi,2031,4,23.349430515708264
Malawi,2031,5,24.2965997120491
Malawi,2031,6,25.025689899416648
Malawi,2031,7,25.401275223551238
Malawi,2031,8,25.32733038706374
Malawi,2031,9,24.769731639470592
Malawi,2031,10,23.77875776705423
Malawi,2031,11,22.511591082727136
Malawi,2031,12,21.25481841601595
Malawi,2032,1,20.71703748870732
Malawi,2032,2,21.456896435692215
Malawi,2032,3,22.39442944988423
Malawi,2032,4,23.411406425942005
Malawi,2032,5,24.361425308773505
Malawi,2032,6,25.092413083556494
Malawi,2032,7,25.469126765493456
Malawi,2032,8,25.395654389799347
Malawi,2032,9,24.837916001547455
Malawi,2032,10,23.846164645653516
Malawi,2032,11,22.57748735662335
Malawi,2032,12,21.318306148598822
Malawi,2033,1,20.762886660170807
Malawi,2033,2,21.51042250622504
Malawi,2033,3,22.453680696468837
Malawi,2033,4,23.47482512347142
Malawi,2033,5,24.427778193131417
Malawi,2033,6,25.160721814555473
Malawi,2033,7,25.538598389929575
Malawi,2033,8,25.46561180448498
Malawi,2033,9,24.90772841632588
Malawi,2033,10,23.915178046380788
Malawi,2033,11,22.644954968244747
Malawi,2033,12,21.383318898137986
Malawi,2034,1,20.80976061434285
Malawi,2034,2,21.565152340565874
Malawi,2034,3,22.514280840882748
Malawi,2034,4,23.539706523225504
Malawi,2034,5,24.495678771881103
Malawi,2034,6,25.230636937355484
Malawi,2034,7,25.60971132627401
Malawi,2034,8,25.53722419130736
Malawi,2034,9,24.97919072102104
Malawi,2034,10,23.98582002981948
Malawi,2034,11,22.714016147799157
Malawi,2034,12,21.449879010721816
Malawi,2035,1,20.85767751623007
Malawi,2035,2,21.62110475755344
Malawi,2035,3,22.576249302063843
Malawi,2035,4,23.60607059051563
Malawi,2035,5,24.565147503032676
Malawi,2035,6,25.30217934895063
Malawi,2035,7,25.68248685679373
Malawi,2035,8,25.610513164080658
Malawi,2035,9,25.052324807301375
Malawi,2035,10,24.058112711799367
Malawi,2035,11,22.78469318158841
Malawi,2035,12,21.518008889365774
Malaysia,2025,1,23.423946970765428
Malaysia,2025,2,25.01995421911215
Malaysia,2025,3,26.036354691427732
Malaysia,2025,4,26.70301233468217
Malaysia,2025,5,27.149097341939523
Malaysia,2025,6,27.425587142261975
Malaysia,2025,7,27.527767390650297
Malaysia,2025,8,27.417732957831504
Malaysia,2025,9,27.046888920253878
Malaysia,2025,10,26.378451549961937
Malaysia,2025,11,25.4099493044896
Malaysia,2025,12,24.195723816735153
Malaysia,2026,1,23.456087937997836
Malaysia,2026,2,25.059523646305934
Malaysia,2026,3,26.081582036761574
Malaysia,2026,4,26.752463851961693
Malaysia,2026,5,27.201606543615526
Malaysia,2026,6,27.480185262506893
Malaysia,2026,7,27.583613848245477
Malaysia,2026,8,27.474045819330968
Malaysia,2026,9,27.102875362966188
Malaysia,2026,10,26.433238324910235
Malaysia,2026,11,25.46251319946623
Malaysia,2026,12,24.24482211931263
Malaysia,2027,1,23.48904886355831
Malaysia,2027,2,25.100078656899314
Malaysia,2027,3,26.127928065733613
Malaysia,2027,4,26.803137145780966
Malaysia,2027,5,27.255413124840743
Malaysia,2027,6,27.536131392790594
Malaysia,2027,7,27.64083649141776
Malaysia,2027,8,27.53174310436316
Malaysia,2027,9,27.160237046952716
Malaysia,2027,10,26.48937625619601
Malaysia,2027,11,25.51639178057394
Malaysia,2027,12,24.295188770033747
Malaysia,2028,1,23.522847564648146
Malaysia,2028,2,25.141637698628074
Malaysia,2028,3,26.175411802983035
Malaysia,2028,4,26.85505176393508
Malaysia,2028,5,27.3105371028405
Malaysia,2028,6,27.593445966112085
Malaysia,2028,7,27.699456115152316
Malaysia,2028,8,27.590845916166472
Malaysia,2028,9,27.218995330110374
Malaysia,2028,10,26.546886902623555
Malaysia,2028,11,25.571606753835113
Malaysia,2028,12,24.346845568366007
Malaysia,2029,1,23.557501906377183
Malaysia,2029,2,25.184219267980552
Malaysia,2029,3,26.224052322632815
Malaysia,2029,4,26.90822730450691
Malaysia,2029,5,27.36699854593917
Malaysia,2029,6,27.652149467366144
Malaysia,2029,7,27.75949356716319
Malaysia,2029,8,27.651375411603112
Malaysia,2029,9,27.279171624712944
Malaysia,2029,10,26.605791878156197
Malaysia,2029,11,25.628179881220603
Malaysia,2029,12,24.39981437057304
Malaysia,2030,1,23.593029801803823
Malaysia,2030,2,25.22784191019764
Malaysia,2030,3,26.27386874839158
Malaysia,2030,4,26.96268341596533
Malaysia,2030,5,27.42481757368023
Malaysia,2030,6,27.712262433390606
Malaysia,2030,7,27.820969747955132
Malaysia,2030,8,27.713352801129986
Malaysia,2030,9,27.3407873974038
Malaysia,2030,10,26.66611285199997
Malaysia,2030,11,25.686132980700677
Malaysia,2030,12,24.454117089761894
Malaysia,2031,1,23.629449211967767
Malaysia,2031,2,25.272524219323714
Malaysia,2031,3,26.324880253597257
Malaysia,2031,4,27.0184397972198
Malaysia,2031,5,27.48401435681899
Malaysia,2031,6,27.77380545313372
Malaysia,2031,7,27.883905610914553
Malaysia,2031,8,27.776799348835084
Malaysia,2031,9,27.403864169341432
Malaysia,2031,10,26.72787154859998
Malaysia,2031,11,25.745487926372334
Malaysia,2031,12,24.509775695923054
Malaysia,2032,1,23.666778145973694
Malaysia,2032,2,25.31828483822119
Malaysia,2032,3,26.377106061206177
Malaysia,2032,4,27.075516197598517
Malaysia,2032,5,27.54460911737351
Malaysia,2032,6,27.836799167548634
Malaysia,2032,7,27.948322162254954
Malaysia,2032,8,27.84173637251388
Malaysia,2032,9,27.468423516144867
Malaysia,2032,10,26.79108974773135
Malaysia,2032,11,25.806266648419296
Malaysia,2032,12,24.566812215941354
Malaysia,2033,1,23.705034660965794
Malaysia,2033,2,25.365142458686933
Malaysia,2033,3,26.43056544389492
Malaysia,2033,4,27.133932416997595
Malaysia,2033,5,27.606622128675554
Malaysia,2033,6,27.90126426977895
Malaysia,2033,7,28.014240461195186
Malaysia,2033,8,27.90818524370934
Malaysia,2033,9,27.534487068021008
Malaysia,2033,10,26.85578928452105
Malaysia,2033,11,25.868491133217503
Malaysia,2033,12,24.62524873372695
Malaysia,2034,1,23.744236862251455
Malaysia,2034,2,25.413115821415886
Malaysia,2034,3,26.485277724060325
Malaysia,2034,4,27.193708305779182
Malaysia,2034,5,27.67007371544696
Malaysia,2034,6,27.967221505104135
Malaysia,2034,7,28.081681619832125
Malaysia,2034,8,27.976167387741043
Malaysia,2034,9,27.602076509713697
Malaysia,2034,10,26.92199204946246
Malaysia,2034,11,25.93218342331693
Malaysia,2034,12,24.6851073901571
Malaysia,2035,1,23.78440290330491
Malaysia,2035,2,25.462223716099288
Malaysia,2035,3,26.541262273924985
Malaysia,2035,4,27.254863764982474
Malaysia,2035,5,27.73498425377784
Malaysia,2035,6,28.03469167097228
Malaysia,2035,7,28.15066680338805
Malaysia,2035,8,28.045704283734267
Malaysia,2035,9,27.671213580652875
Malaysia,2035,10,26.989719988564502
Malaysia,2035,11,25.997365617528885
Malaysia,2035,12,24.746410383192597
Mali,2025,1,25.16311695636341
Mali,2025,2,28.13576426369127
Mali,2025,3,29.65947360219161
Mali,2025,4,30.308057212399035
Mali,2025,5,30.48407278247487
Mali,2025,6,30.44132443802755
Mali,2025,7,30.30736373207492
Mali,2025,8,30.10599063490099
Mali,2025,9,29.779754523945485
Mali,2025,10,29.212455173747912
Mali,2025,11,28.25164374578253
Mali,2025,12,26.7311237784279
Mali,2026,1,25.18988979077858
Mali,2026,2,28.17108048197133
Mali,2026,3,29.701473589929265
Mali,2026,4,30.355179897685048
Mali,2026,5,30.534986098828995
Mali,2026,6,30.494855787478627
Mali,2026,7,30.362430448102714
Mali,2026,8,30.161530445559947
Mali,2026,9,29.834656014810207
Mali,2026,10,29.265488250964154
Mali,2026,11,28.301390099056334
Mali,2026,12,26.77590734406931
Mali,2027,1,25.217390479946516
Mali,2027,2,28.207282152467997
Mali,2027,3,29.74448501722236
Mali,2027,4,30.403410917061592
Mali,2027,5,30.58707806851544
Mali,2027,6,30.549612051644544
Mali,2027,7,30.418746799860855
Mali,2027,8,30.218325589937194
Mali,2027,9,29.890802031874955
Mali,2027,10,29.319741058724503
Mali,2027,11,28.352319916591114
Mali,2027,12,26.821829154491752
Mali,2028,1,25.245636808836025
Mali,2028,2,28.244387673757046
Mali,2028,3,29.78852684242611
Mali,2028,4,30.45276973507589
Mali,2028,5,30.640368608555036
Mali,2028,6,30.60561354627589
Mali,2028,7,30.476333448049445
Mali,2028,8,30.276397020080367
Mali,2028,9,29.948213764754655
Mali,2028,10,29.375234970594647
Mali,2028,11,28.40445470215218
Mali,2028,12,26.86891078989447
Mali,2029,1,25.274646610484524
Mali,2029,2,28.282415493210465
Mali,2029,3,29.83361807361962
Mali,2029,4,30.503275866726653
Mali,2029,5,30.694877687154985
Mali,2029,6,30.66288063914635
Mali,2029,7,30.535211106333918
Mali,2029,8,30.335765741740943
Mali,2029,9,30.006912457637554
Mali,2029,10,29.431991415426637
Mali,2029,11,28.457816015569733
Mali,2029,12,26.917173887458375
Mali,2030,1,25.30443776604534
Mali,2030,2,28.321384107167432
Mali,2030,3,29.879777768613167
Mali,2030,4,30.5549488775805
Mali,2030,5,30.750625323981694
Mali,2030,6,30.721433750223696
Mali,2030,7,30.595400541272284
Mali,2030,8,30.39645281443609
Mali,2030,9,30.06691940926339
Mali,2030,10,29.49003187749713
Mali,2030,11,28.512425472938958
Mali,2030,12,26.966640141342396
Mali,2031,1,25.335028204765877
Mali,2031,2,28.361312060865203
Mali,2031,3,29.927025034900907
Mali,2031,4,30.607808383753763
Mali,2031,5,30.807631589942503
Mali,2031,6,30.781293351637032
Mali,2031,7,30.656922572475196
Mali,2031,8,30.458479351477763
Mali,2031,9,30.128255972981606
Mali,2031,10,29.5493778964601
Mali,2031,11,28.568304746525428
Mali,2031,12,27.01733130273442
Mali,2032,1,25.36643590413678
Mali,2032,2,28.40221794858462
Mali,2032,3,29.975379029868236
Mali,2032,4,30.66187405194887
Mali,2032,5,30.865916607473082
Mali,2032,6,30.842479967735017
Mali,2032,7,30.71979807252228
Mali,2032,8,30.521866520038202
Mali,2032,9,30.190943556784077
Mali,2032,10,29.610051067466884
Mali,2032,11,28.625475564903354
Mali,2032,12,27.069269179894945
Mali,2033,1,25.398678889862822
Mali,2033,2,28.44412041364285
Mali,2033,3,30.02485896071539
Mali,2033,4,30.7171655995744
Mali,2033,5,30.925500550442848
Mali,2033,6,30.90501417516589
Mali,2033,7,30.784047967140395
Mali,2033,8,30.586635541149917
Mali,2033,9,30.255003623363336
Mali,2033,10,29.672073041137082
Mali,2033,11,28.683959712919204
Mali,2033,12,27.12247563821893
Mali,2034,1,25.431775235895657
Mali,2034,2,28.487038148382453
Mali,2034,3,30.075484084512027
Mali,2034,4,30.77370279470506
Mali,2034,5,30.986403644198617
Mali,2034,6,30.968916602866557
Mali,2034,7,30.849693235119958
Mali,2034,8,30.652807689829388
Mali,2034,9,30.320457690181684
Mali,2034,10,29.735465523653147
Mali,2034,11,28.74377903180448
Mali,2034,12,27.17697260028308
Mali,2035,1,25.46574306456114
Mali,2035,2,28.530989894393315
Mali,2035,3,30.12727370830271
Mali,2035,4,30.831505456187188
Mali,2035,5,31.048646165706486
Mali,2035,6,31.03420793217174
Mali,2035,7,30.916754908489565
Mali,2035,8,30.72040429502249
Mali,2035,9,30.387327329467553
Mali,2035,10,29.800250276822226
Mali,2035,11,28.804955419219368
Mali,2035,12,27.232782045838576
Mauritania,2025,1,24.703958099661577
Mauritania,2025,2,27.124981053461852
Mauritania,2025,3,28.418772601326964
Mauritania,2025,4,29.03639788385135
Mauritania,2025,5,29.282735192032305
Mauritania,2025,6,29.33897695707583
Mauritania,2025,7,29.2851307403771
Mauritania,2025,8,29.122520223329957
Mauritania,2025,9,28.796286197285553
Mauritania,2025,10,28.217887553463697
Mauritania,2025,11,27.287602272773256
Mauritania,2025,12,25.917028415799905
Mauritania,2026,1,24.73241142707866
Mauritania,2026,2,27.1615648367997
Mauritania,2026,3,28.46166299588458
Mauritania,2026,4,29.084083177350294
Mauritania,2026,5,29.333946267638566
Mauritania,2026,6,29.39261775642899
Mauritania,2026,7,29.340208726568562
Mauritania,2026,8,29.178076843968483
Mauritania,2026,9,28.851327347515507
Mauritania,2026,10,28.271314038935998
Mauritania,2026,11,27.338140272707278
Mauritania,2026,12,25.963159945987172
Mauritania,2027,1,24.76162710135486
Mauritania,2027,2,27.19907136241909
Mauritania,2027,3,28.505604593025964
Mauritania,2027,4,29.13291871608544
Mauritania,2027,5,29.38637973090681
Mauritania,2027,6,29.44752870307002
Mauritania,2027,7,29.396582754355222
Mauritania,2027,8,29.23493605259955
Mauritania,2027,9,28.907660801652128
Mauritania,2027,10,28.326008231209016
Mauritania,2027,11,27.389909586768226
Mauritania,2027,12,26.010477119471943
Mauritania,2028,1,24.791622921174167
Mauritania,2028,2,27.23751904861365
Mauritania,2028,3,28.55061637696508
Mauritania,2028,4,29.182923996465433
Mauritania,2028,5,29.44005553669649
Mauritania,2028,6,29.503730156638085
Mauritania,2028,7,29.454273534408458
Mauritania,2028,8,29.293118857230183
Mauritania,2028,9,28.965307811341518
Mauritania,2028,10,28.381991571875005
Mauritania,2028,11,27.442931792757918
Mauritania,2028,12,26.059001596598137
Mauritania,2029,1,24.82241673320914
Mauritania,2029,2,27.276926362458653
Mauritania,2029,3,28.596717381486997
Mauritania,2029,4,29.234118565230347
Mauritania,2029,5,29.494993691089803
Mauritania,2029,6,29.561242528784533
Mauritania,2029,7,29.51330183025584
Mauritania,2029,8,29.352646319545784
Mauritania,2029,9,29.02428968274853
Mauritania,2029,10,28.439285557841686
Mauritania,2029,11,27.497228524648563
Mauritania,2029,12,26.108755094636763
Mauritania,2030,1,24.854026432179126
Mauritania,2030,2,27.317311819920178
Mauritania,2030,3,28.643926690020635
Mauritania,2030,4,29.286522019662698
Mauritania,2030,5,29.551214251413512
Mauritania,2030,6,29.62008628323838
Mauritania,2030,7,29.573688458306606
Mauritania,2030,8,29.413539554953786
Mauritania,2030,9,29.084627776531306
Mauritania,2030,10,28.497911741317694
Mauritania,2030,11,27.552821472455435
Mauritania,2030,12,26.15975938777865
Mauritania,2031,1,24.886469960919385
Mauritania,2031,2,27.35869398583327
Mauritania,2031,3,28.692263435769746
Mauritania,2031,4,29.340154007543788
Mauritania,2031,5,29.608737326362643
Mauritania,2031,6,29.680281935879066
Mauritania,2031,7,29.635454287942594
Mauritania,2031,8,29.47581973258366
Mauritania,2031,9,29.14634350786673
Mauritania,2031,10,28.5578917298526
Mauritania,2031,11,27.609732382422408
Mauritania,2031,12,26.21203630720356
Mauritania,2032,1,24.919765310377443
Mauritania,2032,2,27.40109147396379
Mauritania,2032,3,28.741746801625595
Mauritania,2032,4,29.395034227179167
Mauritania,2032,5,29.66758307598593
Mauritania,2032,6,29.741850054740098
Mauritania,2032,7,29.698620241470962
Mauritania,2032,8,29.539508075337835
Mauritania,2032,9,29.20945834658869
Mauritania,2032,10,28.61924718645696
Mauritania,2032,11,27.667983056989215
Mauritania,2032,12,26.26560774108384
Mauritania,2033,1,24.953930519671303
Mauritania,2033,2,27.444522947121186
Mauritania,2033,3,28.79239602029429
Mauritania,2033,4,29.451182427536878
Mauritania,2033,5,29.727771711707646
Mauritania,2033,6,29.804811260099996
Mauritania,2033,7,29.763207294287895
Mauritania,2033,8,29.604625860015403
Mauritania,2033,9,29.273993817140763
Mauritania,2033,10,28.681999829518645
Mauritania,2033,11,27.727595354871482
Mauritania,2033,12,26.320495634711733
Mauritania,2034,1,24.98898367617676
Mauritania,2034,2,27.489007117107576
Mauritania,2034,3,28.84423037432589
Mauritania,2034,4,29.508618408174698
Mauritania,2034,5,29.78932349648403
Mauritania,2034,6,29.86918622450412
Mauritania,2034,7,29.82923647482039
Mauritania,2034,8,29.671194417242987
Mauritania,2034,9,29.339971498659907
Mauritania,2034,10,28.74617143299929
Mauritania,2034,11,27.788591191053456
Mauritania,2034,12,26.376721990470287
Mauritania,2035,1,25.024942915516476
Mauritania,2035,2,27.534562744797768
Mauritania,2035,3,28.897269196183515
Mauritania,2035,4,29.567362019400207
Mauritania,2035,5,29.85225874468688
Mauritania,2035,6,29.934995672761033
Mauritania,2035,7,29.896728864657234
Mauritania,2035,8,29.739235131616624
Mauritania,2035,9,29.40741302504557
Mauritania,2035,10,28.811783826361534
Mauritania,2035,11,27.850992536900776
Mauritania,2035,12,26.43430886785154
Mauritius,2025,1,21.986046143513704
Mauritius,2025,2,23.05127598622221
Mauritius,2025,3,23.961165078418162
Mauritius,2025,4,24.76226256427708
Mauritius,2025,5,25.43844268246994
Mauritius,2025,6,25.93340575588536
Mauritius,2025,7,26.173179181715568
Mauritius,2025,8,26.08861842119677
Mauritius,2025,9,25.63790798959326
Mauritius,2025,10,24.829062446112403
Mauritius,2025,11,23.742427383681388
Mauritius,2025,12,22.553180418996817
Mauritius,2026,1,22.021731159530646
Mauritius,2026,2,23.093853189010588
Mauritius,2026,3,24.00889698598712
Mauritius,2026,4,24.813769101493563
Mauritius,2026,5,25.492631644026005
Mauritius,2026,6,25.98940326934553
Mauritius,2026,7,26.230260170531437
Mauritius,2026,8,26.146137067747077
Mauritius,2026,9,25.69522819816575
Mauritius,2026,10,24.885488305932995
Mauritius,2026,11,23.797133631946963
Mauritius,2026,12,22.60514290388619
Mauritius,2027,1,22.058279346722884
Mauritius,2027,2,23.137463708685573
Mauritius,2027,3,24.05779933857866
Mauritius,2027,4,24.86655271168729
Mauritius,2027,5,25.548176323792177
Mauritius,2027,6,26.046809681011837
Mauritius,2027,7,26.28878028971758
Mauritius,2027,8,26.205104646426662
Mauritius,2027,9,25.753989227684542
Mauritius,2027,10,24.943331480012603
Mauritius,2027,11,23.853220809746745
Mauritius,2027,12,22.658439572974203
Mauritius,2028,1,22.09570853153582
Mauritius,2028,2,23.18212601140931
Mauritius,2028,3,24.107891188320536
Mauritius,2028,4,24.92063297930963
Mauritius,2028,5,25.60509678485414
Mauritius,2028,6,26.10564547884951
Mauritius,2028,7,26.348760398411287
Mauritius,2028,8,26.265542333866506
Mauritius,2028,9,25.81421251856682
Mauritius,2028,10,25.002613618847136
Mauritius,2028,11,23.910710723900593
Mauritius,2028,12,22.713092335671718
Mauritius,2029,1,22.134036588170602
Mauritius,2029,2,23.2278586119146
Mauritius,2029,3,24.159191636827927
Mauritius,2029,4,24.9760295390779
Mauritius,2029,5,25.663413141338424
Mauritius,2029,6,26.165931202668617
Mauritius,2029,7,26.410221408435063
Mauritius,2029,8,26.327471360161326
Mauritius,2029,9,25.875919565461118
Mauritius,2029,10,25.06335642796057
Mauritius,2029,11,23.969625237114997
Mauritius,2029,12,22.769123158163893
Mauritius,2030,1,22.173281438762388
